case_id,case,topology,seed,method_key,method,run_name,tag,status,rel_error,contract_time_sec,emit_time_sec,total_time_sec,speedup_vs_exact,t_contract_ratio,rank_policy,leaf_tol,merge_tol,target_rank,max_rank,mean_rank,peak_rank,num_implicit_merge_sketches,num_exact_merges,num_compressed_merges,cache_enabled,cache_requests,cache_hits,cache_misses,cache_hit_rate,num_cached_states,num_blocks,mean_merge_residual_ratio,block_enabled,block_labels,chunk_size,level_id,leaf_tol_nominal,merge_tol_nominal,setting_id,cache_enabled_requested,run_dir
main_random_8,Random-8,random_connected,1,astnc_l2,ASTNC-L2,main_random_8__astnc_l2__s1,core,ok,3.535549354709715e-15,0.04491809999672114,3.5200006095692515e-05,0.04495330000281683,6.93250106158115,0.9992169650038439,adaptive,0.001,0.005,2,16,1.0,27.0,0.0,36.0,27.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,1.7783001094921215e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l2__s1\2026-04-14_16-48-25
main_random_8,Random-8,random_connected,2,astnc_l2,ASTNC-L2,main_random_8__astnc_l2__s2,core,ok,5.4042095256957383e-14,0.14109459999963292,3.77000033040531e-05,0.14113230000293697,7.730701618061076,0.9997328747260336,adaptive,0.001,0.005,2,16,1.0,81.0,3.0,12.0,21.0,True,75.0,30.0,45.0,0.4,45.0,9.0,1.8276934857569075e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l2__s2\2026-04-14_16-48-26
main_random_8,Random-8,random_connected,0,astnc_l3,ASTNC-L3,main_random_8__astnc_l3__s0,core,ok,0.033680505959750716,0.052105199996731244,3.460000152699649e-05,0.05213979999825824,14.818748825526413,0.999336399400698,adaptive,0.003,0.015,2,16,1.0,79.0,3.0,7.0,26.0,True,75.0,30.0,45.0,0.4,45.0,9.0,0.004028613542359793,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l3__s0\2026-04-14_16-48-28
main_random_8,Random-8,random_connected,1,astnc_l3,ASTNC-L3,main_random_8__astnc_l3__s1,core,ok,0.004267022271282118,0.04516059999514255,3.419999484322034e-05,0.04519479998998577,6.289964776025404,0.999243275866913,adaptive,0.003,0.015,2,16,1.0,27.0,0.0,35.0,28.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0002209725567273544,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l3__s1\2026-04-14_16-48-29
main_random_8,Random-8,random_connected,2,astnc_l3,ASTNC-L3,main_random_8__astnc_l3__s2,core,ok,2.6192238899178282e-14,0.14533259999734582,3.800000558840111e-05,0.14537060000293422,7.3205104743341,0.9997385990937138,adaptive,0.003,0.015,2,16,1.0,81.0,3.0,12.0,21.0,True,75.0,30.0,45.0,0.4,45.0,9.0,1.545512629400582e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l3__s2\2026-04-14_16-48-30
main_grid2d_3x3,Grid 3x3,grid2d,0,no_blockwise,no-blockwise,main_grid2d_3x3__no_blockwise__s0,mechanism,ok,0.010290543385193172,0.5252731000000495,7.609999738633633e-05,0.5253491999974358,28.94645085601009,0.9998551439720732,adaptive,0.001,0.005,2,16,1.0,223.0,4.0,3.0,5.0,True,17.0,0.0,17.0,0.0,17.0,1.0,0.0013626737869692398,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_blockwise__s0\2026-04-14_16-48-32
main_grid2d_3x3,Grid 3x3,grid2d,0,no_implicit,no-implicit,main_grid2d_3x3__no_implicit__s0,mechanism,ok,0.004461158998039449,1.2046073999954388,0.00012670000796788372,1.2047341000034066,37.43990852407416,0.9998948315574636,adaptive,0.001,0.005,2,16,1.0,64.0,0.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.00047029065159067345,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_implicit__s0\2026-04-14_16-48-49
main_grid2d_3x3,Grid 3x3,grid2d,0,no_cache,no-cache,main_grid2d_3x3__no_cache__s0,mechanism,ok,0.004461158998039425,0.7142206999924383,0.00017269999807467684,0.714393399990513,62.79996343825294,0.9997582564465507,adaptive,0.001,0.005,2,16,1.0,64.0,13.0,36.0,36.0,False,0.0,0.0,0.0,0.0,0.0,9.0,0.0004311001222763028,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_cache__s0\2026-04-14_16-49-36
main_grid2d_3x3,Grid 3x3,grid2d,1,no_blockwise,no-blockwise,main_grid2d_3x3__no_blockwise__s1,mechanism,ok,0.011484508528423119,0.5407782000002044,8.420000085607171e-05,0.5408624000010605,29.018060600878822,0.9998443226930626,adaptive,0.001,0.005,2,16,1.0,220.0,4.0,3.0,5.0,True,17.0,0.0,17.0,0.0,17.0,1.0,0.0013669477640096532,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_blockwise__s1\2026-04-14_16-50-22
main_grid2d_3x3,Grid 3x3,grid2d,1,no_implicit,no-implicit,main_grid2d_3x3__no_implicit__s1,mechanism,ok,0.0036330415769231534,1.1718477999966126,0.00018120000095223077,1.1720289999975648,38.12460621712479,0.9998453963153194,adaptive,0.001,0.005,2,16,1.0,64.0,0.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0003575457244169646,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_implicit__s1\2026-04-14_16-50-39
main_grid2d_3x3,Grid 3x3,grid2d,1,no_cache,no-cache,main_grid2d_3x3__no_cache__s1,mechanism,ok,0.0036330415769231217,0.6171933000041463,0.0010968000060529448,0.6182901000101992,73.02161930003494,0.9982260754182656,adaptive,0.001,0.005,2,16,1.0,64.0,14.0,36.0,36.0,False,0.0,0.0,0.0,0.0,0.0,9.0,0.00032775039807894895,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_cache__s1\2026-04-14_16-51-26
main_grid2d_3x3,Grid 3x3,grid2d,2,no_blockwise,no-blockwise,main_grid2d_3x3__no_blockwise__s2,mechanism,ok,0.01014361540944283,0.5133433000009973,7.470000127796084e-05,0.5134180000022752,30.324117775185154,0.9998545045123516,adaptive,0.001,0.005,2,16,1.0,223.0,4.0,3.0,5.0,True,17.0,0.0,17.0,0.0,17.0,1.0,0.0013671071413069796,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_blockwise__s2\2026-04-14_16-52-13
main_grid2d_3x3,Grid 3x3,grid2d,2,no_implicit,no-implicit,main_grid2d_3x3__no_implicit__s2,mechanism,ok,0.004138565325776272,1.160582799999247,0.00017449999722884968,1.160757299996476,39.07775501398953,0.9998496671110926,adaptive,0.001,0.005,2,16,1.0,64.0,0.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0003810070919173025,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_implicit__s2\2026-04-14_16-52-29
main_grid2d_3x3,Grid 3x3,grid2d,2,no_cache,no-cache,main_grid2d_3x3__no_cache__s2,mechanism,ok,0.004138565325776238,0.6367864999992889,0.00022030000400263816,0.6370068000032916,70.3423588251875,0.9996541638095525,adaptive,0.001,0.005,2,16,1.0,64.0,14.0,36.0,36.0,False,0.0,0.0,0.0,0.0,0.0,9.0,0.00034925655567508835,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__no_cache__s2\2026-04-14_16-53-17
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p1,ASTNC-P1,main_grid2d_3x3__pareto_p1__s0,pareto,ok,1.4189276079451786e-14,0.4854919000026712,0.00018649999401532114,0.4856783999966865,90.3539307085026,0.9996160010512797,adaptive,0.00025,0.00125,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,3.1475118376258472e-09,,,,P1,0.00025,0.00125,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p1__s0\2026-04-14_16-54-03
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p1,ASTNC-P1,main_grid2d_3x3__pareto_p1__s1,pareto,ok,9.261230505797532e-14,0.47475300000223797,0.00022300001000985503,0.4749760000122478,95.11367184605189,0.9995305025706486,adaptive,0.00025,0.00125,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,1.9490445192296397e-09,,,,P1,0.00025,0.00125,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p1__s1\2026-04-14_16-54-48
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p1,ASTNC-P1,main_grid2d_3x3__pareto_p1__s2,pareto,ok,9.210924307053332e-14,0.3408478000019386,0.0001396000043314416,0.34098740000627004,119.4183239589877,0.9995906006927867,adaptive,0.00025,0.00125,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,4.496021624922495e-09,,,,P1,0.00025,0.00125,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p1__s2\2026-04-14_16-55-35
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p2,ASTNC-P2,main_grid2d_3x3__pareto_p2__s0,pareto,ok,8.184189111180028e-14,0.27081810000163387,0.00013019999823882245,0.2709482999998727,117.81665173726998,0.9995194655244621,adaptive,0.0005,0.0025,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,2.9337684234533557e-09,,,,P2,0.0005,0.0025,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p2__s0\2026-04-14_16-56-17
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p2,ASTNC-P2,main_grid2d_3x3__pareto_p2__s1,pareto,ok,1.40033187701546e-14,0.44871869999406044,0.00012370000331429765,0.44884239999737474,84.50965305449087,0.9997244021413424,adaptive,0.0005,0.0025,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,3.2361490584684017e-09,,,,P2,0.0005,0.0025,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p2__s1\2026-04-14_16-56-50
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p2,ASTNC-P2,main_grid2d_3x3__pareto_p2__s2,pareto,ok,1.5434240630143934e-14,0.4095935000113968,0.0001869000006990973,0.4097804000120959,99.4744294717225,0.9995439020468204,adaptive,0.0005,0.0025,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,4.321109065631822e-09,,,,P2,0.0005,0.0025,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p2__s2\2026-04-14_16-57-29
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p3,ASTNC-P3,main_grid2d_3x3__pareto_p3__s0,pareto,ok,0.0031711267789347663,0.49746389999927487,0.00015249999705702066,0.4976163999963319,81.21831957350916,0.9996935390432111,adaptive,0.00075,0.00375,2,16,1.0,64.0,16.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.00013446028893889162,,,,P3,0.00075,0.00375,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p3__s0\2026-04-14_16-58-11
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p3,ASTNC-P3,main_grid2d_3x3__pareto_p3__s1,pareto,ok,1.676205436192543e-14,0.4016789000015706,0.0001770999951986596,0.40185599999676924,98.91992056909925,0.999559294881252,adaptive,0.00075,0.00375,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,2.2794374129330588e-09,,,,P3,0.00075,0.00375,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p3__s1\2026-04-14_16-58-53
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p3,ASTNC-P3,main_grid2d_3x3__pareto_p3__s2,pareto,ok,0.0009056230748838386,0.46165889999247156,0.00011489999815239571,0.46177379999062396,84.47460726595618,0.9997511768767425,adaptive,0.00075,0.00375,2,16,1.0,64.0,17.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,5.6902987119683145e-05,,,,P3,0.00075,0.00375,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p3__s2\2026-04-14_16-59-36
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p4,ASTNC-P4,main_grid2d_3x3__pareto_p4__s0,pareto,ok,0.004461158998039425,0.48761869999725604,0.00019610000526881777,0.48781480000252486,80.15498996691706,0.9995980031637676,adaptive,0.001,0.005,2,16,1.0,64.0,13.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.00047029104248323943,,,,P4,0.001,0.005,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p4__s0\2026-04-14_17-00-17
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p4,ASTNC-P4,main_grid2d_3x3__pareto_p4__s1,pareto,ok,0.0036330415769231217,0.5182012999975996,0.00018030000865110196,0.5183816000062507,75.77776410168708,0.9996521867102371,adaptive,0.001,0.005,2,16,1.0,64.0,14.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0003575458888133989,,,,P4,0.001,0.005,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p4__s1\2026-04-14_17-00-57
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p4,ASTNC-P4,main_grid2d_3x3__pareto_p4__s2,pareto,ok,0.004138565325776238,0.4671498000025167,0.00016839999807416461,0.4673182000005909,83.82926365776466,0.9996396459648403,adaptive,0.001,0.005,2,16,1.0,64.0,14.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0003810071516455509,,,,P4,0.001,0.005,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p4__s2\2026-04-14_17-01-37
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p5,ASTNC-P5,main_grid2d_3x3__pareto_p5__s0,pareto,ok,0.010928967423769288,0.5785379000044486,0.00022159999934956431,0.5787595000037982,67.23744646902209,0.9996171121159174,adaptive,0.002,0.01,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0015824609295275625,,,,P5,0.002,0.01,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p5__s0\2026-04-14_17-02-18
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p5,ASTNC-P5,main_grid2d_3x3__pareto_p5__s1,pareto,ok,0.009741414193565508,0.6332350000047882,0.00012340000102994964,0.6333584000058181,76.59573536795861,0.9998051656028741,adaptive,0.002,0.01,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.001526513231369111,,,,P5,0.002,0.01,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p5__s1\2026-04-14_17-02-58
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p5,ASTNC-P5,main_grid2d_3x3__pareto_p5__s2,pareto,ok,0.010706408830466701,0.7069276000001992,0.0001708999916445464,0.7070984999918437,61.60877402574075,0.9997583080820476,adaptive,0.002,0.01,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0015002272686003796,,,,P5,0.002,0.01,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p5__s2\2026-04-14_17-03-48
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p6,ASTNC-P6,main_grid2d_3x3__pareto_p6__s0,pareto,ok,0.01741521740166041,0.50905960000091,0.00015369999164249748,0.5092132999925525,79.04000170559505,0.9996981618652843,adaptive,0.003,0.015,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.002463308763360486,,,,P6,0.003,0.015,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p6__s0\2026-04-14_17-04-33
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p6,ASTNC-P6,main_grid2d_3x3__pareto_p6__s1,pareto,ok,0.018703417210727272,0.6397346000012476,0.000195100004930282,0.6399297000061779,60.61481550170545,0.9996951227518772,adaptive,0.003,0.015,2,16,1.0,64.0,6.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0029884905108331617,,,,P6,0.003,0.015,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p6__s1\2026-04-14_17-05-15
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p6,ASTNC-P6,main_grid2d_3x3__pareto_p6__s2,pareto,ok,0.018033436202702455,0.627509599988116,0.00022519999765791,0.6277347999857739,62.37243450709778,0.9996412497783098,adaptive,0.003,0.015,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0024868680164840708,,,,P6,0.003,0.015,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p6__s2\2026-04-14_17-05-55
main_grid2d_3x3,Grid 3x3,grid2d,0,pareto_p7,ASTNC-P7,main_grid2d_3x3__pareto_p7__s0,pareto,ok,0.037345227281871625,0.5526838000041607,0.0001582000040798448,0.5528420000082406,69.85290444531076,0.9997138422821038,adaptive,0.0045,0.0225,2,16,1.0,64.0,8.0,29.0,37.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.004828838944854707,,,,P7,0.0045,0.0225,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p7__s0\2026-04-14_17-06-36
main_grid2d_3x3,Grid 3x3,grid2d,1,pareto_p7,ASTNC-P7,main_grid2d_3x3__pareto_p7__s1,pareto,ok,0.03200202775185892,0.8826310000004014,0.0001714000063657295,0.8828024000067671,43.85415479121728,0.9998058455580046,adaptive,0.0045,0.0225,2,16,1.0,63.0,0.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.006036682930440666,,,,P7,0.0045,0.0225,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p7__s1\2026-04-14_17-07-16
main_grid2d_3x3,Grid 3x3,grid2d,2,pareto_p7,ASTNC-P7,main_grid2d_3x3__pareto_p7__s2,pareto,ok,0.02784862525055993,0.37222140000085346,0.00012689999857684597,0.3723482999994303,110.21465869444471,0.999659190065923,adaptive,0.0045,0.0225,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.004008620838477913,,,,P7,0.0045,0.0225,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__pareto_p7__s2\2026-04-14_17-07-56
